idAbt,idBuy
29231,204419878
29231,206854534
29231,207543191
29231,207543196
29231,207543197
29238,90114398
29238,90138520
29238,202515446
29238,202537952
29238,202537969
29238,202635701
29238,204206934
29238,204206935
29238,204206936
29238,204206937
29238,204419878
29238,205083968
29238,205554287
29238,206179521
29238,206827757
29238,206854534
29238,207543188
29238,207543191
29238,207543196
29238,207935920
29272,202973389
29272,202973396
29272,203900180
29272,203900792
29272,206887553
29272,207897840
29272,207907430
29272,207945552
29272,208042911
29272,208504394
29273,10333368
29273,201935116
29273,202070807
29273,203166120
29273,203329570
29273,203405814
29273,204222662
29273,204588748
29273,206928452
29273,207682397
29273,207979206
29304,202486964
29304,204644752
29304,205664913
29304,206728281
29304,206898357
29304,206898358
29304,206901613
29304,206901618
29304,206901619
29304,207390641
29304,207390717
29304,207391431
29304,207391434
29304,207900175
29304,208280406
29304,209720586
29338,202070149
29338,202143947
29338,203142438
29338,203445749
29338,205769439
29338,206725964
29338,207534895
29338,207666379
29338,207666380
29338,207666381
29338,207666382
29339,202045862
29339,202045875
29339,202845629
29339,202900041
29339,203111433
29339,203888987
29339,204272122
29339,204559208
29339,204559209
29339,204559213
29339,204559214
29339,206725196
29339,210461432
29392,202139744
29392,203017911
29392,204295637
29392,204563763
29392,207910212
29392,208112356
29392,208112357
29392,208456130
29392,208504099
29392,208791919
29392,210460676
29464,90105458
29464,90144996
29464,90145444
29464,203459314
29464,204448530
29464,204793355
29464,204884519
29464,205691190
29464,207907535
29464,207907548
29464,207907550
29464,207907555
29464,207907559
29464,208344063
29464,209896693
29493,10011646
29493,10221960
29493,10315184
29493,10333848
29493,10353206
29493,10388980
29493,10412788
29493,201700823
29493,201744288
29493,204549804
29574,202045862
29574,202045875
29574,202845629
29574,202870448
29574,202900041
29574,203888987
29574,204272122
29574,204519849
29574,204559208
29574,204559209
29574,204559210
29574,204559211
29574,204559213
29574,204559214
29574,210461432
29612,202045862
29612,202045875
29612,202870448
29612,203151776
29612,203405814
29612,204020411
29612,204559208
29612,204559209
29612,204559213
29612,204559214
29612,205106045
29612,207937885
29612,208117925
29612,208226457
29612,208226458
29677,204884519
29677,205516750
29677,205729817
29677,206678505
29677,208344063
29677,209310260
29677,209656971
29677,209705773
29677,209705774
29677,210401458
29758,201692665
29758,201692695
29758,201692705
29758,201953021
29758,201953026
29758,201953029
29758,203185276
29758,203388440
29758,204736197
29758,209122918
29806,90104307
29806,90105056
29806,90128649
29806,90138537
29806,202755491
29806,202900030
29806,202900227
29806,206854534
29806,207935920
29806,208111279
29806,208111280
29816,202139744
29816,202778315
29816,203308084
29816,203388612
29816,203884610
29816,204939361
29816,206356234
29816,207993409
29816,208085182
29816,208177785
29816,208455891
29816,210441166
29820,10346525
29820,10365096
29820,10388980
29820,10412590
29820,202104453
29820,202882380
29820,202899626
29820,203514371
29820,204556588
29820,206462228
29820,206576717
29820,206671732
29820,208226470
29823,202985798
29823,203131413
29823,203379234
29823,203379237
29823,204274644
29823,204274645
29823,204274660
29823,204792884
29823,204792885
29823,204792886
29823,205664963
29823,205664964
29823,205664966
29823,205664972
29823,205664973
29823,205985716
29823,205985717
29823,205985718
29823,205985719
29823,206745972
29823,208117924
29823,208715736
29825,202985803
29825,203131413
29825,203379234
29825,203379237
29825,203379249
29825,204274644
29825,204274645
29825,204569292
29825,204792884
29825,204792885
29825,204792886
29825,205664963
29825,205664964
29825,205664966
29825,205664972
29825,205985716
29825,205985717
29825,205985718
29825,205985719
29827,203379237
29827,204792884
29827,204792885
29827,204792886
29827,205664963
29827,205664964
29827,205664966
29827,205664972
29827,205985716
29827,205985717
29829,203131413
29829,203379234
29829,203379237
29829,204274644
29829,204792884
29829,204792885
29829,204792886
29829,205664964
29829,205664966
29829,205664972
29829,205985716
29829,205985717
29829,205985718
29829,205985719
29829,206745972
29829,208715736
29861,203136102
29861,203136103
29861,204792876
29861,208114664
29861,208114670
29861,208114672
29861,208114673
29861,208114674
29861,208114675
29861,208114681
29861,208114682
29861,208114683
29861,208114686
29861,208117924
29865,202985806
29865,203131412
29865,203131413
29865,203136113
29865,203379250
29865,204792886
29865,205664972
29865,205664973
29865,205985716
29865,206745972
29865,208456185
29865,208456199
29866,203131412
29866,203131413
29866,203136113
29866,203379250
29866,204792885
29866,204792886
29866,205664963
29866,205664972
29866,205664973
29866,205985716
29880,202486964
29880,203154818
29880,205664913
29880,206728281
29880,206898357
29880,206898358
29880,206901613
29880,206901618
29880,206901619
29880,207391013
29880,207391014
29880,207391015
29880,207391431
29880,207391434
29880,208280406
29880,208791919
29892,203379237
29892,204274644
29892,204274645
29892,204274660
29892,204569292
29892,204792885
29892,205985716
29892,208456199
29892,208456233
29892,208715736
29902,202456880
29902,202456903
29902,204787744
29902,204787746
29902,205144562
29902,205665803
29902,206898358
29902,206928604
29902,206928605
29902,206928606
29902,206928607
29902,209208663
29906,202049393
29906,202139744
29906,202139765
29906,203017911
29906,203017912
29906,203324965
29906,203324970
29906,204849801
29906,204860316
29906,204939361
29906,207993409
29906,208085182
29906,208177785
29933,202049393
29933,202139744
29933,202139765
29933,202778315
29933,203017911
29933,203017912
29933,203308084
29933,203324965
29933,203928709
29933,204849801
29933,204860316
29933,204939361
29933,206359209
29933,206761808
29933,206901652
29950,202045862
29950,202045875
29950,202845629
29950,202870448
29950,202900041
29950,203198950
29950,203888987
29950,204272122
29950,204519849
29950,204559208
29950,204559209
29950,204559210
29950,204559211
29950,204559213
29950,204559214
29950,205106045
29950,206725198
29950,208294970
29950,210245837
29950,210461432
30058,203131412
30058,203154818
30058,203199121
30058,204636071
30058,204644752
30058,204647332
30058,205664966
30058,207937885
30058,208715855
30058,209028436
30093,90049928
30093,203088013
30093,204254738
30093,204563763
30093,204563770
30093,205467942
30093,207390171
30093,207390502
30093,207642497
30093,207934192
30093,208105467
30093,208289993
30134,202813304
30134,202916547
30134,203065730
30134,205888207
30134,206362873
30134,207554111
30134,207910337
30134,209114575
30134,209656950
30134,209656961
30134,210190818
30134,210258465
30134,210401450
30134,210401451
30134,210634625
30134,210634626
30158,10316920
30158,202003159
30158,204740975
30158,204937142
30158,205728900
30158,206615080
30158,206615085
30158,206783256
30158,206783262
30158,207554111
30158,210401450
30159,203024998
30159,203025446
30159,204679144
30159,207509842
30159,208033486
30159,208033806
30159,208033808
30159,208085180
30159,208105573
30159,208105630
30159,208295050
30159,208456130
30196,203324800
30196,205593354
30196,205593367
30196,207390506
30196,207876535
30196,208156275
30196,208504429
30196,208504432
30196,209306029
30196,209891039
30196,210399818
30196,210399819
30196,210399907
30197,90136420
30197,205593354
30197,205593367
30197,207390506
30197,208156275
30197,208504300
30197,208504423
30197,208504429
30197,208504432
30197,209306029
30197,209891039
30197,210399818
30197,210399819
30197,210399849
30197,210399907
30203,203921172
30203,205593354
30203,205593367
30203,207390506
30203,207978102
30203,208112355
30203,208156275
30203,208156276
30203,208289990
30203,208504300
30203,208504304
30203,208504429
30203,208504432
30203,209891039
30203,210399849
30203,210399907
30206,90106172
30206,90106210
30206,90140203
30206,90148258
30206,203324914
30206,203389382
30206,204222662
30206,207390496
30206,207653535
30206,207945552
30219,10333368
30219,201935116
30219,201935171
30219,205466519
30219,205505156
30219,206362873
30219,206892248
30219,207682397
30219,207875395
30219,207910337
30219,210190818
30219,210258465
30219,210401451
30338,204740191
30338,206179562
30338,206460113
30338,206460118
30338,206460121
30338,206460124
30338,207876535
30338,208033955
30338,208112355
30338,208409750
30338,208455893
30338,208504304
30338,209114390
30338,210190784
30343,202985950
30343,204563770
30343,205121310
30343,205690063
30343,206746475
30343,207338879
30343,207540310
30343,207910212
30343,208043057
30343,208112356
30343,208112357
30343,208410812
30343,208455897
30343,208504099
30343,209901965
30343,209934620
30355,90125772
30355,90125786
30355,90145586
30355,202291459
30355,205561996
30355,205562000
30355,206460113
30355,206460124
30355,208409750
30355,209114390
30389,10246269
30389,10360978
30389,202813304
30389,203065730
30389,203922244
30389,206362873
30389,209114575
30389,209700735
30389,210190818
30389,210258465
30389,210401450
30389,210401451
30389,210634625
30389,210634626
30436,204222472
30436,204505951
30436,205467942
30436,206895864
30436,207552185
30436,208656495
30436,208656497
30436,208893658
30436,208893661
30436,210252356
30453,202812567
30453,202812620
30453,202812646
30453,203921172
30453,206362747
30453,206362748
30453,207390309
30453,208112354
30453,208112355
30453,208289990
30453,208455893
30453,208504300
30453,208973561
30453,210399907
30453,210402319
30457,90049795
30457,90049928
30457,90114631
30457,202635467
30457,203086857
30457,203088013
30457,204254738
30457,204295637
30457,204563763
30457,204563770
30457,205144562
30457,205467942
30457,206928605
30457,206928607
30457,207390171
30457,207390502
30457,207391022
30457,207391023
30457,207642497
30457,207910212
30457,207910213
30457,207934192
30457,207936135
30457,207986331
30457,208105467
30457,208112356
30457,208112357
30457,208112358
30457,208289993
30457,208455897
30457,208504099
30457,208670546
30457,208670548
30457,209208663
30457,209297154
30457,210252356
30533,205729817
30533,208184891
30533,208184892
30533,209310260
30533,209656935
30533,209656950
30533,209656951
30533,209656955
30533,209656959
30533,209656961
30533,209656962
30533,209656971
30533,209705773
30533,209705774
30575,202486964
30575,203150909
30575,203915639
30575,204264643
30575,208294904
30575,208455791
30575,208455792
30575,208456203
30575,208715747
30575,209297200
30575,209297205
30575,210435439
30575,210521578
30585,90114398
30585,90138520
30585,202515446
30585,202537967
30585,202537969
30585,204206934
30585,204206935
30585,204206936
30585,204206937
30585,204419878
30585,205083947
30585,206854534
30585,207543188
30585,207543189
30585,207543190
30585,207543191
30585,207543196
30585,207543197
30585,207935920
30585,208504190
30585,210441817
30590,90104307
30590,90105056
30590,90114398
30590,90128649
30590,90138520
30590,90138537
30590,202537962
30590,202537967
30590,202755491
30590,202899998
30590,202900030
30590,202900227
30590,203472622
30590,204206934
30590,204419878
30590,206179525
30590,207543189
30590,207543192
30590,207543193
30590,207543198
30590,207935920
30590,208111279
30590,208111280
30590,208504190
30590,210441817
30591,202049393
30591,202139744
30591,202139765
30591,202778315
30591,203017911
30591,203017912
30591,203308084
30591,203388612
30591,204295637
30591,204849801
30591,204860316
30591,204939361
30591,206722262
30591,206761808
30591,206901652
30591,208455891
30591,210239335
30591,210460676
30593,202049393
30593,202139744
30593,202139765
30593,202778315
30593,203017911
30593,203017912
30593,203308084
30593,204295637
30593,204849801
30593,204860316
30593,204939361
30593,206901652
30593,210460676
30594,202041204
30594,202049393
30594,202139744
30594,202139765
30594,202778315
30594,203017911
30594,203017912
30594,203308084
30594,204295637
30594,204587909
30594,204849801
30594,204860316
30594,204939361
30602,90128649
30602,90138537
30602,202537962
30602,202537967
30602,203472622
30602,207538225
30602,207543189
30602,207543197
30602,207543201
30602,208111279
30602,208111280
30603,90104307
30603,90105056
30603,202537967
30603,202755491
30603,202900030
30603,202900227
30603,203472622
30603,204206936
30603,207543191
30603,208111279
30603,208111280
30603,208504190
30680,203088013
30680,205121310
30680,207390502
30680,207934192
30680,208105467
30680,208112354
30680,208112355
30680,208455893
30680,208504304
30680,208973561
30680,210190784
30708,202515446
30708,202537967
30708,202635701
30708,204206936
30708,204206937
30708,205083947
30708,205083968
30708,206827757
30708,207543191
30708,207543196
30708,207543197
30734,90145584
30734,202973389
30734,202973396
30734,203900180
30734,203900792
30734,203934122
30734,205852250
30734,206887553
30734,207907430
30734,207945552
30734,208042911
30734,208504394
30808,50009858
30808,50012447
30808,201965217
30808,203445749
30808,203952966
30808,204345240
30808,204389692
30808,204407682
30808,205769439
30808,207666380
30808,207666381
30808,207666382
30808,208289997
30808,210479062
30841,202870173
30841,203341506
30841,204416098
30841,205145879
30841,205554287
30841,205554724
30841,205844279
30841,207907535
30841,209301534
30841,210401458
30867,202870173
30867,204416098
30867,205554724
30867,205592439
30867,206160056
30867,208154550
30867,208455896
30867,208792604
30867,209297152
30867,210571462
30939,204734549
30939,205557540
30939,207643194
30939,208893667
30939,209114551
30939,209199789
30939,209208719
30939,209310243
30939,209310245
30939,209634135
30951,204679142
30951,205599984
30951,205599985
30951,207552185
30951,207654105
30951,207654106
30951,207986293
30951,208464207
30951,209194241
30951,209705777
30951,209705778
30951,210399746
30955,202635467
30955,203930685
30955,204793356
30955,205121310
30955,205852387
30955,207338879
30955,207910212
30955,208294718
30955,208455891
30955,209297152
30957,10346525
30957,10365096
30957,200924629
30957,202046565
30957,202104453
30957,202456880
30957,202899626
30957,203514371
30957,205817166
30957,206462228
30957,206576716
30957,206576717
30957,208226470
30962,202026554
30962,203343197
30962,204679142
30962,205599984
30962,205599985
30962,206419131
30962,207552185
30962,207645242
30962,207654105
30962,207654106
30962,207986293
30962,208464207
30962,209194240
30962,209687172
30962,209705777
30962,209705778
30962,210399746
30962,210399777
31014,202041195
31014,202041204
31014,202049393
31014,202592699
31014,202870170
31014,203069939
31014,204587909
31014,205777541
31014,206481908
31014,206901652
31020,10246269
31020,10360978
31020,10382243
31020,201854347
31020,203445879
31020,203651765
31020,203920144
31020,205516750
31020,205809367
31020,205835447
31020,207390644
31020,207390650
31020,207390656
31030,203322272
31030,204734549
31030,205557530
31030,205557539
31030,206928378
31030,206928744
31030,208893667
31030,208937347
31030,209199789
31030,209208718
31030,209208719
31032,205761530
31032,208177785
31032,208409785
31032,209000383
31032,209656961
31032,209705774
31032,209934621
31032,209975310
31032,210251970
31032,210441166
31176,90148541
31176,203340806
31176,205592435
31176,205592439
31176,205844279
31176,205844282
31176,205844283
31176,206160056
31176,207390618
31176,207542597
31273,50017228
31273,202041195
31273,202041204
31273,202238311
31273,202635467
31273,203069939
31273,203086857
31273,203329569
31273,203930685
31273,205761272
31273,205777541
31284,90106172
31284,90106210
31284,90120953
31284,90131941
31284,90139261
31284,90140203
31284,90145561
31284,90145584
31284,90148258
31284,201701865
31284,202827677
31284,202827713
31284,202827715
31284,203324914
31284,203389382
31284,204049534
31284,204222662
31284,207390496
31284,207945552
31332,50017228
31332,202041195
31332,202041204
31332,202238311
31332,202635467
31332,203069939
31332,203086857
31332,203329569
31332,203930685
31332,204587909
31332,205761272
31332,205777541
31332,206780877
31337,202106724
31337,202592699
31337,203308084
31337,203324965
31337,203324970
31337,203388612
31337,203884610
31337,204832843
31337,205074375
31337,206356229
31337,206356233
31337,206356234
31337,206526266
31337,208085178
31337,208455891
31373,203151779
31373,203915639
31373,204264643
31373,204647332
31373,208117918
31373,208117919
31373,208117920
31373,208294904
31373,208455791
31373,208455792
31373,209297200
31373,209297205
31373,210245837
31373,210521551
31373,210521578
31374,203915639
31374,204264643
31374,204647332
31374,208117918
31374,208117919
31374,208117920
31374,208117924
31374,208294904
31374,208455791
31374,208455792
31374,209297200
31374,209297205
31374,210245837
31374,210521578
31392,205753566
31392,206120294
31392,206892902
31392,208226689
31392,208342524
31392,208370418
31392,209301534
31392,209310279
31392,209393521
31392,209656935
31392,209656961
31392,210647824
31397,90105156
31397,90105654
31397,202870170
31397,202870171
31397,202870172
31397,202870173
31397,202870174
31397,202870177
31397,202870184
31397,203086405
31397,203087865
31397,203870569
31397,204219387
31397,204297424
31397,204416098
31397,205986339
31414,90108521
31414,90111702
31414,90120953
31414,90125772
31414,90125786
31414,90131941
31414,90137168
31414,90139261
31414,90145560
31414,90145561
31414,90145568
31414,90145584
31414,90145586
31414,202143942
31414,202291459
31414,202827684
31414,202827713
31414,202827715
31414,203324914
31414,204080936
31414,204222897
31414,204222915
31414,204230770
31414,207899810
31414,207899814
31596,90142591
31596,202067544
31596,203340555
31596,203396327
31596,204587803
31596,204587971
31596,207502093
31596,207645242
31596,208930714
31596,208930722
31596,209194240
31635,204740191
31635,206362749
31635,206460113
31635,206460118
31635,206460121
31635,206460124
31635,207390180
31635,207464919
31635,207464920
31635,207464921
31635,207876535
31635,208033955
31635,208409750
31635,209114390
31813,203025446
31813,203308084
31813,203324965
31813,203324970
31813,203388612
31813,203884610
31813,203928709
31813,204832843
31813,204860316
31813,206356229
31813,206356230
31813,206356234
31813,206526266
31813,207533462
31830,201953029
31830,203322272
31830,204734549
31830,205557530
31830,205557539
31830,206928378
31830,206928744
31830,208893667
31830,209199789
31830,209208718
31830,209208719
31836,90139585
31836,90140498
31836,202899996
31836,203340101
31836,204049780
31836,204254634
31836,204327516
31836,204443417
31836,205844265
31836,207390671
31836,208972043
31881,10333848
31881,10346525
31881,10365096
31881,200924629
31881,202046565
31881,202104453
31881,202882380
31881,203514371
31881,206576717
31881,206671732
31887,201959840
31887,202045862
31887,203151779
31887,203151930
31887,203162678
31887,203198950
31887,203491687
31887,206639246
31887,206725724
31887,208455791
31924,202106724
31924,203308084
31924,203324965
31924,203324970
31924,203388612
31924,203884610
31924,206356229
31924,206356230
31924,206356232
31924,206356233
31924,206356234
31954,202139744
31954,203017912
31954,203324970
31954,203388612
31954,203884610
31954,205520997
31954,206356229
31954,206356230
31954,206356232
31954,206356233
31956,202139744
31956,203017912
31956,203308084
31956,203324965
31956,203324970
31956,203388612
31956,203884610
31956,203928709
31956,204849801
31956,206356229
31956,206356230
31956,206356232
31956,206356233
31956,206356234
31970,202067544
31970,206419131
31970,207390618
31970,207390706
31970,207502093
31970,208504437
31970,208893656
31970,209194240
31970,209194241
31970,209705777
31970,209705778
31970,210399746
31992,203938179
31992,203952966
31992,204035273
31992,204345240
31992,204389692
31992,204407682
31992,205777549
31992,205865183
31992,205865187
31992,206870284
31992,206870289
31992,208289997
31992,209890560
31992,210259873
31992,210479062
32005,202899998
32005,202900002
32005,203474227
32005,206895864
32005,207390673
32005,207465587
32005,207465595
32005,207527632
32005,207637793
32005,208890876
32005,209687172
32017,202916534
32017,202916547
32017,203405814
32017,203405815
32017,205888207
32017,210190818
32017,210258465
32017,210462233
32017,210634625
32017,210634626
32022,90105458
32022,204238996
32022,204363358
32022,204793090
32022,204793356
32022,206359209
32022,207907548
32022,207907552
32022,207925440
32022,210441166
32027,202045862
32027,202045875
32027,202900041
32027,204559208
32027,204559209
32027,204559210
32027,204559211
32027,204559213
32027,204559214
32027,210461432
32033,90146847
32033,203459314
32033,204238996
32033,204363358
32033,204465488
32033,204787802
32033,206179521
32033,206575951
32033,208289950
32033,208809705
32033,209085184
32033,209896109
32033,209896693
32033,210402579
32034,10333368
32034,201935116
32034,201935171
32034,202070807
32034,203329570
32034,204588748
32034,204740188
32034,205505156
32034,206892248
32034,207682397
32034,207910337
32034,208890628
32054,204295637
32054,206728281
32054,206901613
32054,206901618
32054,206901619
32054,207391014
32054,207391431
32054,207897840
32054,208280406
32054,208791918
32054,208791919
32055,203474227
32055,206808430
32055,206808434
32055,206895864
32055,207390644
32055,207390656
32055,207667995
32055,208171631
32055,209253738
32055,209253739
32055,209890796
32055,210206538
32055,210227282
32055,210267015
32059,10363070
32059,50012453
32059,201647442
32059,203407043
32059,203445879
32059,203651765
32059,203920144
32059,203930685
32059,205131849
32059,205886768
32112,203025174
32112,203308084
32112,203324965
32112,203324970
32112,203388612
32112,203884610
32112,203928709
32112,204832843
32112,204860316
32112,206356229
32112,206356230
32112,206356232
32112,206356233
32112,206526266
32150,205520997
32150,205593354
32150,205593367
32150,205761530
32150,207390506
32150,208409785
32150,209934620
32150,209934621
32150,209975310
32150,210251970
32150,210399849
32150,210441166
32187,90146847
32187,204206934
32187,204238996
32187,204363358
32187,204465488
32187,204787802
32187,204793356
32187,205567912
32187,206179521
32187,206575951
32187,208809705
32187,208941076
32187,209085184
32187,209896109
32187,210258472
32187,210402579
32193,10246269
32193,10360978
32193,10382243
32193,201854347
32193,202813304
32193,203407043
32193,203445879
32193,203651765
32193,203920144
32193,205516750
32193,205809367
32193,205835447
32193,206808434
32193,207390654
32193,207390655
32193,207390656
32193,207667995
32226,202985798
32226,203379234
32226,203379237
32226,203379249
32226,204792884
32226,204792885
32226,205664963
32226,205664966
32226,205664972
32226,205985716
32226,205985717
32226,205985718
32226,205985719
32228,202985798
32228,202985803
32228,203136113
32228,203379234
32228,203379237
32228,204792884
32228,204792885
32228,205664963
32228,205664964
32228,205664966
32228,205664972
32228,205985716
32228,205985717
32228,205985718
32228,205985719
32228,206746475
32279,202985798
32279,202985803
32279,202985806
32279,203131412
32279,203131413
32279,203136113
32279,203379234
32279,203379237
32279,203379249
32279,203379250
32279,204569335
32279,204792884
32279,204792885
32279,204792886
32279,205664963
32279,205664964
32279,205664966
32279,205664972
32279,205664973
32279,205985716
32279,205985717
32279,205985718
32279,205985719
32279,206745972
32279,208114664
32279,208114670
32279,208117920
32279,208715736
32280,202985798
32280,202985803
32280,202985806
32280,203131412
32280,203131413
32280,203136113
32280,203379234
32280,203379237
32280,203379249
32280,203379250
32280,204274644
32280,204274645
32280,204569292
32280,204569335
32280,204792884
32280,204792885
32280,205664963
32280,205664964
32280,205664966
32280,205664972
32280,205985716
32280,205985717
32280,205985718
32280,205985719
32280,206745972
32280,208114664
32280,208114670
32280,208114672
32280,208114673
32280,208114674
32280,208114675
32280,208715736
32314,202139744
32314,203017912
32314,204679144
32314,207509842
32314,208033486
32314,208295050
32314,208456130
32314,209000383
32314,209975310
32314,210258472
32315,202515446
32315,202635701
32315,204206936
32315,204206937
32315,205083947
32315,205083968
32315,206827757
32315,207543191
32315,207543196
32315,210441817
32322,90138609
32322,90140166
32322,202125720
32322,202592070
32322,203023505
32322,203024998
32322,203199121
32322,203405814
32322,203405815
32322,203472622
32322,204020411
32323,10326220
32323,201692677
32323,201692705
32323,201953021
32323,201953025
32323,202125720
32323,203388440
32323,204222207
32323,204736197
32323,208190046
32323,208893667
32323,209208719
32340,205520997
32340,205761530
32340,205817784
32340,208409785
32340,209000383
32340,209934620
32340,209934621
32340,209975310
32340,210251970
32340,210441166
32358,204563949
32358,204679144
32358,205593354
32358,208033486
32358,208033806
32358,208033808
32358,208085180
32358,208105573
32358,208105630
32358,208295050
32358,208456130
32384,10380060
32384,202989028
32384,203347464
32384,204822679
32384,204823067
32384,206576716
32384,207390644
32384,207464939
32384,208167531
32384,208890628
32395,202985798
32395,202985803
32395,202985806
32395,203131412
32395,203131413
32395,203136113
32395,203379237
32395,203379249
32395,203379250
32395,204569335
32395,204792886
32395,205664963
32395,205664972
32395,205664973
32395,205985717
32395,205985718
32395,205985719
32395,206745972
32395,208456185
32395,208456199
32395,208456233
32405,203938179
32405,203952966
32405,204035273
32405,204407682
32405,205777549
32405,205865187
32405,206870284
32405,206870289
32405,208289997
32405,210259873
32416,202049393
32416,202106724
32416,202486964
32416,202592699
32416,202870170
32416,203087319
32416,204939361
32416,205664913
32416,206898358
32416,208280406
32431,90109367
32431,90120953
32431,90131941
32431,201699873
32431,201701865
32431,202827677
32431,203900180
32431,203934122
32431,204049534
32431,205561996
32431,205562000
32431,205852250
32431,207390496
32431,207514417
32488,10379358
32488,90128649
32488,90138537
32488,202537962
32488,204419878
32488,206179521
32488,206179525
32488,206854515
32488,206854516
32488,207538225
32488,207543188
32488,207543189
32488,207543190
32488,207543191
32488,207543192
32488,207543193
32488,207543196
32488,207543197
32488,207543198
32488,207543201
32488,208111280
32493,203308084
32493,203324965
32493,203324970
32493,203884610
32493,203928709
32493,204832843
32493,206356229
32493,206356230
32493,206356232
32493,206356233
32493,206356234
32493,206526266
32493,207533462
32512,10333368
32512,201935116
32512,201935171
32512,203329570
32512,204740188
32512,205074757
32512,205466519
32512,205505156
32512,206892248
32512,207682397
32512,207875395
32546,10360978
32546,10363243
32546,90105654
32546,202003159
32546,203065730
32546,203165921
32546,203165922
32546,203166120
32546,205567912
32546,206615085
32546,207554111
32546,209704118
32560,205844279
32560,207338879
32560,207540310
32560,208184891
32560,208453643
32560,208453646
32560,208504099
32560,210252356
32560,210462233
32560,210566840
32561,202989028
32561,205121310
32561,207338879
32561,207540310
32561,208453643
32561,208453646
32561,208504178
32561,209310268
32561,210252356
32561,210462233
32561,210566840
32563,10316920
32563,202003159
32563,204740975
32563,204937142
32563,205728900
32563,206615080
32563,206615085
32563,206783256
32563,206783262
32563,207554111
32579,10221960
32579,10346525
32579,10353206
32579,10388980
32579,10412590
32579,201700823
32579,201744288
32579,202456880
32579,202882380
32579,204549804
32579,206576717
32584,206179562
32584,206460113
32584,207388752
32584,207388757
32584,207876534
32584,207900170
32584,208111903
32584,208171946
32584,208409750
32584,210256478
32625,10333368
32625,10363070
32625,201935116
32625,201935171
32625,202070807
32625,202145734
32625,202238311
32625,203329569
32625,203329570
32625,204588748
32625,204740188
32625,204822679
32625,204823067
32625,205074757
32625,205466519
32625,205505156
32625,206481908
32625,206780877
32625,206892248
32625,207682397
32625,207875395
32625,207910337
32625,208890628
32628,204740975
32628,204937142
32628,205728900
32628,206362873
32628,206615080
32628,206615085
32628,206783256
32628,206783262
32628,207554111
32628,210190818
32628,210258465
32628,210401450
32628,210401451
32630,204740975
32630,204937142
32630,205728900
32630,206362873
32630,206615080
32630,206615085
32630,206783256
32630,206783262
32630,207554111
32630,210190818
32630,210258465
32630,210401450
32630,210401451
32653,202916534
32653,202916547
32653,205888207
32653,206362873
32653,208890628
32653,210190818
32653,210258465
32653,210401451
32653,210634625
32653,210634626
32664,202139744
32664,205520997
32664,207509842
32664,208409785
32664,209000383
32664,209000385
32664,209934620
32664,209934621
32664,209975310
32664,210251970
32664,210441166
32688,202778257
32688,202778315
32688,203022202
32688,203142471
32688,204563949
32688,208033806
32688,208033808
32688,208085175
32688,208085178
32688,208085180
32688,208085182
32688,208105630
32688,208295050
32744,202106724
32744,202592699
32744,203017911
32744,203308084
32744,203324965
32744,203324970
32744,203884610
32744,204832843
32744,204939361
32744,205074375
32744,206356229
32744,206356230
32744,206356234
32744,206526266
32744,206901652
32874,10363243
32874,202870171
32874,202870172
32874,202870174
32874,202870177
32874,202870184
32874,203086405
32874,203087865
32874,203870569
32874,205106048
32874,206928359
32874,209700735
32875,90105156
32875,202870172
32875,202870173
32875,204053338
32875,204416098
32875,207535170
32875,207536226
32875,207686035
32875,208941074
32875,208941079
32875,208941080
32875,210490135
32876,90105156
32876,202870172
32876,202870173
32876,203086405
32876,203870569
32876,204053338
32876,204297424
32876,204416098
32876,207686035
32876,208941080
32876,210490135
32877,202870174
32877,203086405
32877,203087865
32877,203870569
32877,204219387
32877,204297424
32877,204416098
32877,205106048
32877,205521002
32877,205986339
32877,206928359
32877,207536225
32877,207536226
32878,202870170
32878,202870171
32878,202870172
32878,202870174
32878,202870177
32878,202870184
32878,203025174
32878,203086405
32878,203087865
32878,203870569
32878,204071217
32878,204219387
32878,204297424
32878,204416098
32878,204558176
32878,205106048
32878,205521002
32878,205986339
32878,206928359
32878,208270234
32878,208941080
32878,209890796
32878,210252184
32880,202870170
32880,202870171
32880,202870172
32880,202870174
32880,202870177
32880,202870184
32880,203086405
32880,203087865
32880,203870569
32880,204071217
32880,204219387
32880,204297424
32880,204558176
32880,205106048
32880,205986339
32880,206928359
32882,202041195
32882,202635467
32882,202778257
32882,202812646
32882,203022202
32882,204563949
32882,207544265
32882,208033806
32882,208033808
32882,208085175
32882,208085178
32882,208085180
32882,208105630
32889,202592699
32889,203308084
32889,203324970
32889,203388612
32889,203884610
32889,203922244
32889,204563949
32889,204832843
32889,205074375
32889,206356229
32889,206356234
32889,206526266
32889,207533462
32889,208085175
32889,208085178
32893,202778315
32893,203017912
32893,203017999
32893,203022202
32893,207993409
32893,208033806
32893,208033808
32893,208085180
32893,208085182
32893,208105630
32893,208177785
32893,208455891
32906,202139744
32906,203308084
32906,203324965
32906,203324970
32906,203388612
32906,204832843
32906,206356229
32906,206356230
32906,206356232
32906,206356233
32906,206526266
32984,90109367
32984,90131941
32984,201699873
32984,201701865
32984,202827677
32984,203934122
32984,205561996
32984,205562000
32984,205852250
32984,207514417
32984,208042911
32986,10379358
32986,202537952
32986,202537967
32986,202537969
32986,204206936
32986,204206937
32986,206179521
32986,206179525
32986,206827757
32986,206854515
32986,207538225
32986,207543191
32986,207543196
32986,207543197
32990,206812505
